,Unnamed: 0.1,Unnamed: 0,school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number,municipalityISTITUTO,institute_uri,stage
602,602,602,Provincial,"Via S Maurizio, 3",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82901C,"SCUOLA PRIMARIA ""M. PEZZI"" CAMPODENNO",29462,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212,228,Campodenno,TNIC82900A,Primary School
603,603,603,Provincial,"Via Colle Verde, 3",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82903E,"SCUOLA PRIMARIA ""MONS. S. WEBER"" DENNO",29463,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212,228,Denno,TNIC82900A,Primary School
604,604,604,Provincial,"Via Maistrelli - Tuenno, 11",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82907P,"SCUOLA PRIMARIA ""V. MAISTRELLI"" TUENNO",29464,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212,228,Ville d'Anaunia,TNIC82900A,Primary School
605,605,605,Provincial,"Via Nazionale - Flavon,",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82906N,SCUOLA PRIMARIA FLAVON,29465,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212,228,Contà,TNIC82900A,Primary School
606,606,606,Provincial,"Piazza Pilati - Tassullo, 6",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82908Q,SCUOLA PRIMARIA TASSULLO,29466,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212,228,Ville d'Anaunia,TNIC82900A,Primary School
607,607,607,Provincial,"Piazza Guardi, 7",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNEE82905L,SCUOLA PRIMARIA VIGO TON,29467,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212,228,Ton,TNIC82900A,Primary School
608,608,608,Provincial,"Via Maistrelli - Tuenno, 11",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNMM82902C,"SCUOLA SECONDARIA DI PRIMO GRADO ""E. LEONARDI"" TUENNO",29468,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212,228,Ville d'Anaunia,TNIC82900A,Middle School
609,609,609,Provincial,"Via Colle Verde, 3",+39 0461 655783,+39 0461 655783,ic.bassaanaunia@pec.provincia.tn.it,dir.ic.bassaanauniatuenno@scuole.provincia.tn.it,segr.ic.denno@scuole.provincia.tn.it,http://www.icbassaanauniatuenno.it,TNMM82901B,"SCUOLA SECONDARIA DI PRIMO GRADO ""V. VIELMETTI"" DENNO",29469,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-ANAUNIA-TUENNO212,228,Denno,TNIC82900A,Middle School
610,610,610,Provincial,"Via Delle Tre Croci, 40",+39 0461 990287,+39 0461 994418,ic.trento7@pec.provincia.tn.it,dir.ic.tn7@scuole.provincia.tn.it,segr.ic.tn7@scuole.provincia.tn.it,http://www.trento7.it,TNEE85101N,"SCUOLA PRIMARIA ""E. DECARLI"" MEANO",29712,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-7-Rita-Levi-Montalcini,229,Trento,TNIC85100G,Primary School
611,611,611,Provincial,"Via Alle Oselere,",+39 0461 990287,+39 0461 994418,ic.trento7@pec.provincia.tn.it,dir.ic.tn7@scuole.provincia.tn.it,segr.ic.tn7@scuole.provincia.tn.it,http://www.trento7.it,TNEE85102P,"SCUOLA PRIMARIA ""I. CALVINO"" VIGO MEANO",29713,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-7-Rita-Levi-Montalcini,229,Trento,TNIC85100G,Primary School
612,612,612,Provincial,"Via IV Novembre, 42/1",+39 0461 990287,+39 0461 994418,ic.trento7@pec.provincia.tn.it,dir.ic.tn7@scuole.provincia.tn.it,segr.ic.tn7@scuole.provincia.tn.it,http://www.trento7.it,TNEE85103Q,"SCUOLA PRIMARIA ""PIGARELLI"" GARDOLO TRENTO",29714,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-7-Rita-Levi-Montalcini,229,Trento,TNIC85100G,Primary School
613,613,613,Provincial,"Via S Anna, 3",+39 0461 990287,+39 0461 994418,ic.trento7@pec.provincia.tn.it,dir.ic.tn7@scuole.provincia.tn.it,segr.ic.tn7@scuole.provincia.tn.it,http://www.trento7.it,TNEE85104R,"SCUOLA PRIMARIA ""S. ANNA"" GARDOLO TRENTO",29715,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-7-Rita-Levi-Montalcini,229,Trento,TNIC85100G,Primary School
614,614,614,Provincial,"Via IV Novembre, 35/1",+39 0461 990287,+39 0461 994418,ic.trento7@pec.provincia.tn.it,dir.ic.tn7@scuole.provincia.tn.it,segr.ic.tn7@scuole.provincia.tn.it,http://www.trento7.it,TNMM85101L,"SCUOLA SECONDARIA DI PRIMO GRADO ""S. PEDROLLI"" GARDOLO TRENTO",29716,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-7-Rita-Levi-Montalcini,229,Trento,TNIC85100G,Middle School
615,615,615,Provincial,"Via Balista, 6",+39 0464 485511,+39 0464 485550,donmilani@pec.provincia.tn.it,dir.donmilani@scuole.provincia.tn.it,segr.donmilani@scuole.provincia.tn.it,http://www.domir.it,TNCT70100B,EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO,29810,/Scuole/ISTITUTO-DI-ISTRUZIONE-don-L.Milani-ROVERETO2,230,Rovereto,TNIS009009,Middle School
616,616,616,Provincial,"Via Balista, 6",+39 0464 485511,+39 0464 485550,donmilani@pec.provincia.tn.it,dir.donmilani@scuole.provincia.tn.it,segr.donmilani@scuole.provincia.tn.it,http://www.domir.it,TNRC009018,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI,29811,/Scuole/ISTITUTO-DI-ISTRUZIONE-don-L.Milani-ROVERETO2,230,Rovereto,TNIS009009,Professional School
617,617,617,Provincial,"Via Balista, 6",+39 0464 485511,+39 0464 485550,donmilani@pec.provincia.tn.it,dir.donmilani@scuole.provincia.tn.it,segr.donmilani@scuole.provincia.tn.it,http://www.domir.it,TNRC00951N,ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE,29812,/Scuole/ISTITUTO-DI-ISTRUZIONE-don-L.Milani-ROVERETO2,230,Rovereto,TNIS009009,Professional School
618,618,618,Provincial,"Via Balista, 6",+39 0464 485511,+39 0464 485550,donmilani@pec.provincia.tn.it,dir.donmilani@scuole.provincia.tn.it,segr.donmilani@scuole.provincia.tn.it,http://www.domir.it,TNTD00901G,ISTITUTO TECNICO PER IL SETTORE ECONOMICO,29813,/Scuole/ISTITUTO-DI-ISTRUZIONE-don-L.Milani-ROVERETO2,230,Rovereto,TNIS009009,High School
619,619,619,Provincial,"Via Balista, 6",+39 0464 485511,+39 0464 485550,donmilani@pec.provincia.tn.it,dir.donmilani@scuole.provincia.tn.it,segr.donmilani@scuole.provincia.tn.it,http://www.domir.it,TNTD00950X,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE,29814,/Scuole/ISTITUTO-DI-ISTRUZIONE-don-L.Milani-ROVERETO2,230,Rovereto,TNIS009009,High School
620,620,620,Provincial,"Via Alberti Lutti, 7",+39 0464 552316,+39 0464 552316,maffei@pec.provincia.tn.it,dir.liceo.maffei@scuole.provincia.tn.it,segr.liceo.maffei@scuole.provincia.tn.it,https://e.liceomaffei.it,TNPC01000Q,LICEO CLASSICO,29870,/Scuole/LICEO-A.-Maffei-RIVA-DEL-GARDA2,231,Riva del Garda,TNPC01000Q,High School
621,621,621,Provincial,"Via Alberti Lutti, 7",+39 0464 552316,+39 0464 552316,maffei@pec.provincia.tn.it,dir.liceo.maffei@scuole.provincia.tn.it,segr.liceo.maffei@scuole.provincia.tn.it,https://e.liceomaffei.it,TNPC01000Q,LICEO DELLE SCIENZE UMANE,29871,/Scuole/LICEO-A.-Maffei-RIVA-DEL-GARDA2,231,Riva del Garda,TNPC01000Q,High School
622,622,622,Provincial,"Via Alberti Lutti, 7",+39 0464 552316,+39 0464 552316,maffei@pec.provincia.tn.it,dir.liceo.maffei@scuole.provincia.tn.it,segr.liceo.maffei@scuole.provincia.tn.it,https://e.liceomaffei.it,TNPC01000Q,LICEO LINGUISTICO,29872,/Scuole/LICEO-A.-Maffei-RIVA-DEL-GARDA2,231,Riva del Garda,TNPC01000Q,High School
623,623,623,Provincial,"Via Alberti Lutti, 7",+39 0464 552316,+39 0464 552316,maffei@pec.provincia.tn.it,dir.liceo.maffei@scuole.provincia.tn.it,segr.liceo.maffei@scuole.provincia.tn.it,https://e.liceomaffei.it,TNPC01000Q,LICEO MUSICALE E COREUTICO,29873,/Scuole/LICEO-A.-Maffei-RIVA-DEL-GARDA2,231,Riva del Garda,TNPC01000Q,High School
624,624,624,Provincial,"Via Alberti Lutti, 7",+39 0464 552316,+39 0464 552316,maffei@pec.provincia.tn.it,dir.liceo.maffei@scuole.provincia.tn.it,segr.liceo.maffei@scuole.provincia.tn.it,https://e.liceomaffei.it,TNPC01000Q,LICEO SCIENTIFICO,29874,/Scuole/LICEO-A.-Maffei-RIVA-DEL-GARDA2,231,Riva del Garda,TNPC01000Q,High School
625,625,625,Provincial,"Via Alberti Lutti, 7",+39 0464 552316,+39 0464 552316,maffei@pec.provincia.tn.it,dir.liceo.maffei@scuole.provincia.tn.it,segr.liceo.maffei@scuole.provincia.tn.it,https://e.liceomaffei.it,TNPC01000Q,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE,29875,/Scuole/LICEO-A.-Maffei-RIVA-DEL-GARDA2,231,Riva del Garda,TNPC01000Q,High School
626,626,626,Provincial,"Via II Novembre, 57",+39 0464 420532,+39 0464 432707,ic.roveretosud@pec.provincia.tn.it,dir.ic.roveretosud@scuole.provincia.tn.it,segr.ic.roveretosud@scuole.provincia.tn.it,http://www.icroveretosud.eu,TNEE855033,"SCUOLA PRIMARIA ""A. ROSMINI"" MARCO",29648,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-SUD2,232,Rovereto,TNIC85500V,Primary School
627,627,627,Provincial,"Via Benacense, 32",+39 0464 420532,+39 0464 432707,ic.roveretosud@pec.provincia.tn.it,dir.ic.roveretosud@scuole.provincia.tn.it,segr.ic.roveretosud@scuole.provincia.tn.it,http://www.icroveretosud.eu,TNEE855011,"SCUOLA PRIMARIA ""D. ALIGHIERI"" ROVERETO",29649,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-SUD2,232,Rovereto,TNIC85500V,Primary School
628,628,628,Provincial,"Via Piave, 18",+39 0464 420532,+39 0464 432707,ic.roveretosud@pec.provincia.tn.it,dir.ic.roveretosud@scuole.provincia.tn.it,segr.ic.roveretosud@scuole.provincia.tn.it,http://www.icroveretosud.eu,TNEE855022,"SCUOLA PRIMARIA ""F. GUELLA"" LIZZANA",29650,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-SUD2,232,Rovereto,TNIC85500V,Primary School
629,629,629,Provincial,"Via Livenza, 1",+39 0464 420532,+39 0464 432707,ic.roveretosud@pec.provincia.tn.it,dir.ic.roveretosud@scuole.provincia.tn.it,segr.ic.roveretosud@scuole.provincia.tn.it,http://www.icroveretosud.eu,TNMM85501X,"SCUOLA SECONDARIA DI PRIMO GRADO ""F. HALBHERR"" ROVERETO",29651,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-SUD2,232,Rovereto,TNIC85500V,Middle School
630,630,630,Provincial,"Via di Ronco - Mione, 17",+39 0463 421457,+39 0463 424830,ic.cles@pec.provincia.tn.it,dir.ic.cles@scuole.provincia.tn.it,segr.ic.cles@scuole.provincia.tn.it,http://www.iccles.it,TNEE83103E,"SCUOLA PRIMARIA ""O.FOCHERINI M.MARCHESI"" MIONE RUMO",29519,/Scuole/ISTITUTO-COMPRENSIVO-CLES-B.-Clesio2,233,Rumo,TNIC83100A,Primary School
631,631,631,Provincial,"Via Dei Campi Neri, 1",+39 0463 421457,+39 0463 424830,ic.cles@pec.provincia.tn.it,dir.ic.cles@scuole.provincia.tn.it,segr.ic.cles@scuole.provincia.tn.it,http://www.iccles.it,TNEE83101C,SCUOLA PRIMARIA CLES,29520,/Scuole/ISTITUTO-COMPRENSIVO-CLES-B.-Clesio2,233,Cles,TNIC83100A,Primary School
632,632,632,Provincial,"Frazione Livo, 92",+39 0463 421457,+39 0463 424830,ic.cles@pec.provincia.tn.it,dir.ic.cles@scuole.provincia.tn.it,segr.ic.cles@scuole.provincia.tn.it,http://www.iccles.it,TNEE83102D,"SCUOLA PRIMARIA VAROLLO LIVO ""CHIARA LUBICH""",29521,/Scuole/ISTITUTO-COMPRENSIVO-CLES-B.-Clesio2,233,Livo,TNIC83100A,Primary School
633,633,633,Provincial,"Via Chini, 31",+39 0463 421457,+39 0463 424830,ic.cles@pec.provincia.tn.it,dir.ic.cles@scuole.provincia.tn.it,segr.ic.cles@scuole.provincia.tn.it,http://www.iccles.it,TNMM83101B,"SCUOLA SECONDARIA DI PRIMO GRADO ""V. INAMA"" CLES",29522,/Scuole/ISTITUTO-COMPRENSIVO-CLES-B.-Clesio2,233,Cles,TNIC83100A,Middle School
634,634,634,Provincial,"Via Mattioli, 8",0461914499,0461915472,linguisticotrento@pec.provincia.tn.it,dir.linguisticotrento@scuole.provincia.tn.it,segr.linguisticotrento@scuole.provincia.tn.it,http://www.linguisticotrento.it,TNPS11000Q,LICEO LINGUISTICO,29899,/Scuole/LICEO-LINGUISTICO-S.-M.-Scholl-TRENTO2,234,Trento,TNPS11000Q,High School
635,635,635,Provincial,"Viale Pernici, 21",+39 0464 553088,+39 0464 553088,riva1@pec.provincia.tn.it,dir.riva1@scuole.provincia.tn.it,segr.riva1@scuole.provincia.tn.it,http://www.riva1.it,TNEE841013,"SCUOLA PRIMARIA ""N. PERNICI"" RIVA DEL GARDA",29626,/Scuole/ISTITUTO-COMPRENSIVO-RIVA-12,235,Riva del Garda,TNIC841001,Primary School
636,636,636,Provincial,"Via De Bonetti,",+39 0464 553088,+39 0464 553088,riva1@pec.provincia.tn.it,dir.riva1@scuole.provincia.tn.it,segr.riva1@scuole.provincia.tn.it,http://www.riva1.it,TNEE841035,SCUOLA PRIMARIA NAGO TORBOLE,29627,/Scuole/ISTITUTO-COMPRENSIVO-RIVA-12,235,Nago-Torbole,TNIC841001,Primary School
637,637,637,Provincial,"Via S Alessandro, 11",+39 0464 553088,+39 0464 553088,riva1@pec.provincia.tn.it,dir.riva1@scuole.provincia.tn.it,segr.riva1@scuole.provincia.tn.it,http://www.riva1.it,TNEE841057,SCUOLA PRIMARIA S. ALESSANDRO RIVA DEL GARDA,29628,/Scuole/ISTITUTO-COMPRENSIVO-RIVA-12,235,Riva del Garda,TNIC841001,Primary School
638,638,638,Provincial,"Viale Damiano Chiesa, 10",+39 0464 553088,+39 0464 553088,riva1@pec.provincia.tn.it,dir.riva1@scuole.provincia.tn.it,segr.riva1@scuole.provincia.tn.it,http://www.riva1.it,TNMM841012,"SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" RIVA DEL GARDA",29630,/Scuole/ISTITUTO-COMPRENSIVO-RIVA-12,235,Riva del Garda,TNIC841001,Middle School
639,639,639,Provincial,"Via Unione, 23",+39 0464 431515,+39 0464 489616,ic.isera-rovereto@pec.provincia.tn.it,dir.ic.isera_rovereto@scuole.provincia.tn.it,segr.ic.isera_rovereto@scuole.provincia.tn.it,http://www.isera-rovereto.it,TNEE84502B,"SCUOLA PRIMARIA ""F.LLI FILZI"" ROVERETO",29570,/Scuole/ISTITUTO-COMPRENSIVO-ISERA-ROVERETO2,236,Rovereto,TNIC845008,Primary School
640,640,640,Provincial,"Viale Provinciale,",+39 0464 431515,+39 0464 489616,ic.isera-rovereto@pec.provincia.tn.it,dir.ic.isera_rovereto@scuole.provincia.tn.it,segr.ic.isera_rovereto@scuole.provincia.tn.it,http://www.isera-rovereto.it,TNEE84501A,"SCUOLA PRIMARIA ""R. LEVI MONTALCINI"" ISERA",29571,/Scuole/ISTITUTO-COMPRENSIVO-ISERA-ROVERETO2,236,Isera,TNIC845008,Primary School
641,641,641,Provincial,"Viale Della Vittoria, 43",+39 0464 431515,+39 0464 489616,ic.isera-rovereto@pec.provincia.tn.it,dir.ic.isera_rovereto@scuole.provincia.tn.it,segr.ic.isera_rovereto@scuole.provincia.tn.it,http://www.isera-rovereto.it,TNMM845019,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. DEGASPERI"" ROVERETO",29572,/Scuole/ISTITUTO-COMPRENSIVO-ISERA-ROVERETO2,236,Rovereto,TNIC845008,Middle School
642,642,642,Provincial,"Frazione Raossi,",+39 0464 433709,+39 0464 450456,ic.roveretoest@pec.provincia.tn.it,dir.ic.roveretoest@scuole.provincia.tn.it,segr.ic.roveretoest@scuole.provincia.tn.it,http://www.roveretoest.it,TNEE85306E,"SCUOLA PRIMARIA ""F. CAVALLIN"" VALLARSA RAOSSI",29638,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-EST2,237,Vallarsa,TNIC853007,Primary School
643,643,643,Provincial,"Frazione Piazza di Terragnolo, 18",+39 0464 433709,+39 0464 450456,ic.roveretoest@pec.provincia.tn.it,dir.ic.roveretoest@scuole.provincia.tn.it,segr.ic.roveretoest@scuole.provincia.tn.it,http://www.roveretoest.it,TNEE85304C,"SCUOLA PRIMARIA ""N. VALDUGA"" TERRAGNOLO",29639,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-EST2,237,Terragnolo,TNIC853007,Primary School
644,644,644,Provincial,"Via Dante, 41",+39 0464 433709,+39 0464 450456,ic.roveretoest@pec.provincia.tn.it,dir.ic.roveretoest@scuole.provincia.tn.it,segr.ic.roveretoest@scuole.provincia.tn.it,http://www.roveretoest.it,TNEE85302A,"SCUOLA PRIMARIA ""REGINA ELENA"" ROVERETO",29640,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-EST2,237,Rovereto,TNIC853007,Primary School
645,645,645,Provincial,"Frazione Moscheri,",+39 0464 433709,+39 0464 450456,ic.roveretoest@pec.provincia.tn.it,dir.ic.roveretoest@scuole.provincia.tn.it,segr.ic.roveretoest@scuole.provincia.tn.it,http://www.roveretoest.it,TNEE85305D,SCUOLA PRIMARIA MOSCHERI TRAMBILENO,29641,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-EST2,237,Trambileno,TNIC853007,Primary School
646,646,646,Provincial,"Corso Rosmini, 86",+39 0464 433709,+39 0464 450456,ic.roveretoest@pec.provincia.tn.it,dir.ic.roveretoest@scuole.provincia.tn.it,segr.ic.roveretoest@scuole.provincia.tn.it,http://www.roveretoest.it,TNMM853018,"SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" ROVERETO",29642,/Scuole/ISTITUTO-COMPRENSIVO-ROVERETO-EST2,237,Rovereto,TNIC853007,Middle School
647,647,647,Co.E.S.I. Delegation,"Piazza S Teresa Verzeri, 4",0461-981465,,materna@istitutosacrocuore.it,,,,,"SCUOLA DELL'INFANZIA DI TRENTO ""SACRO CUORE""",92010,/Scuole/Scuola-dell-infanzia-di-Trento-Sacro-Cuore3,238,Trento,"SCUOLA DELL'INFANZIA DI TRENTO ""SACRO CUORE""",Kindergarten
648,648,648,Provincial,"Via Generale Dalla Chiesa - Bezzecca, 2",+39 0464 592133,+39 0461 493389,scuolainfanzia.bezzecca@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI BEZZECCA - A. CIS,29385,/Scuole/Circolo-di-coordinamento-n.-82,239,Ledro,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
649,649,649,Provincial,"Via don Bertolasi - Cimego, 64",+39 0465 621567,+39 0461 493389,scuolainfanzia.cimego@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI CIMEGO,29386,/Scuole/Circolo-di-coordinamento-n.-82,239,Borgo Chiese,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
650,650,650,Provincial,"Via S Giovanni Nepomuceno, 11",+39 0465 685244,+39 0461 493389,scuolainfanzia.darzo@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI DARZO ""L'ALBERO DELLE CASTAGNE""",29387,/Scuole/Circolo-di-coordinamento-n.-82,239,Storo,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
651,651,651,Provincial,"Via S Antonio, 10",+39 0464 504211,+39 0461 493389,scuolainfanzia.dro@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI DRO,29388,/Scuole/Circolo-di-coordinamento-n.-82,239,Dro,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
652,652,652,Provincial,"Via Serafini - Preore, 92",+39 0465 321393,+39 0461 493389,scuolainfanzia.preore@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI PREORE,29389,/Scuole/Circolo-di-coordinamento-n.-82,239,Tre Ville,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
653,653,653,Provincial,"Via Delle Ginestre, 31",+39 0464 573920,+39 0461 493389,scuolainfanzia.riva@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI RIVA ""RIONE 2 GIUGNO""",29390,/Scuole/Circolo-di-coordinamento-n.-82,239,Riva del Garda,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
654,654,654,Provincial,"Via Fossa, 21",+39 0464 532848,+39 0461 493389,scuolainfanzia.arco@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI ROMARZOLLO,29391,/Scuole/Circolo-di-coordinamento-n.-82,239,Arco,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
655,655,655,Provincial,"Piazza Milin - Tiarno di Sopra, 13",+39 0464 596077,+39 0461 493389,scuolainfanzia.tiarnodisopra@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI TIARNO DI SOPRA,29392,/Scuole/Circolo-di-coordinamento-n.-82,239,Ledro,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
656,656,656,Provincial,"Via Fucina - Zuclo, 12",+39 0465 322790,+39 0461 493389,scuolainfanzia.zuclo@scuole.provincia.tn.it,,circolo.coordinamento08@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI ZUCLO BOLBENO,29393,/Scuole/Circolo-di-coordinamento-n.-82,239,Borgo Lares,CIRCOLO DI COORDINAMENTO N. 8,Kindergarten
657,657,657,Provincial,"Via Pedrini - Calavino, 28",+39 0461 564630,+39 0461 497257,scuolainfanzia.calavino@scuole.provincia.tn.it,,circolo.coordinamento05@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI CALAVINO,29356,/Scuole/Circolo-di-coordinamento-n.-54,240,Madruzzo,CIRCOLO DI COORDINAMENTO N. 5,Kindergarten
658,658,658,Provincial,"Via Lagolo - Lasino, 47",+39 0461 564600,+39 0461 497257,scuolainfanzia.lasino@scuole.provincia.tn.it,,circolo.coordinamento05@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI LASINO,29357,/Scuole/Circolo-di-coordinamento-n.-54,240,Madruzzo,CIRCOLO DI COORDINAMENTO N. 5,Kindergarten
659,659,659,Provincial,"Via Degasperi - Terlago, 7",+39 0461 860304,+39 0461 497257,scuolainfanzia.terlago@scuole.provincia.tn.it,,circolo.coordinamento05@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI TERLAGO,29358,/Scuole/Circolo-di-coordinamento-n.-54,240,Vallelaghi,CIRCOLO DI COORDINAMENTO N. 5,Kindergarten
660,660,660,Provincial,"Via di Coltura, 3",+39 0461 866302,+39 0461 497257,scuolainfanzia.cadine@scuole.provincia.tn.it,,circolo.coordinamento05@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI TRENTO CADINE ""IL MELOGRANO""",29359,/Scuole/Circolo-di-coordinamento-n.-54,240,Trento,CIRCOLO DI COORDINAMENTO N. 5,Kindergarten
661,661,661,Provincial,"Via dei Caduti di Sardagna, 8",+39 0461 234186,+39 0461 497257,scuolainfanzia.sardagna@scuole.provincia.tn.it,,circolo.coordinamento05@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI TRENTO SARDAGNA,29360,/Scuole/Circolo-di-coordinamento-n.-54,240,Trento,CIRCOLO DI COORDINAMENTO N. 5,Kindergarten
662,662,662,Provincial,"Via Paludi, 9/1",+39 0461 992128,+39 0461 497257,scuolainfanzia.gardolo@scuole.provincia.tn.it,,circolo.coordinamento05@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI TRENTO GARDOLO PALUDI ""BIANCANEVE""",29361,/Scuole/Circolo-di-coordinamento-n.-54,240,Trento,CIRCOLO DI COORDINAMENTO N. 5,Kindergarten
663,663,663,Provincial,"Via Dos Trento, 86",+39 0461 983539,+39 0461 497257,scuolainfanzia.piedicastello@scuole.provincia.tn.it,,circolo.coordinamento05@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI TRENTO PIEDICASTELLO,29362,/Scuole/Circolo-di-coordinamento-n.-54,240,Trento,CIRCOLO DI COORDINAMENTO N. 5,Kindergarten
664,664,664,Provincial,"Via Dell Asilo, 8",+39 0461 960422,+39 0461 497257,scuolainfanzia.roncafort@scuole.provincia.tn.it,,circolo.coordinamento05@provincia.tn.it,,,"SCUOLA DELL'INFANZIA DI TRENTO RONCAFORT ""MARGIT LEVINSON""",29363,/Scuole/Circolo-di-coordinamento-n.-54,240,Trento,CIRCOLO DI COORDINAMENTO N. 5,Kindergarten
665,665,665,Provincial,"Via Madonna Pellegrina, 5",+39 0463 889189,+39 0461 491940,scuolainfanzia.castelfondo@scuole.provincia.tn.it,,circolo.coordinamento11@provincia.tn.it,,,SCUOLA DELL'INFANZIA DI CASTELFONDO,29312,/Scuole/Circolo-di-coordinamento-n.-112,241,Borgo d'Anaunia,CIRCOLO DI COORDINAMENTO N. 11,Kindergarten
