"Istituto Principale";Scuola;"Tipo Istituto";"Tipo Gestione";Dirigente;Direttore;"Coordinatore Pedagogico";Indirizzo;Comune;Telefono;Fax;"Email istituto";"Email dirigenza";"Email segreteria";"Sito web";"Codice MIUR"
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" - RIVA DEL GARDA";"EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO";;"A carattere statale/provinciale";"PAOLO CHINCARINI";;;"Viale Dei Tigli, 43 38066";"RIVA DEL GARDA";0464/578511;0464/578555;floriani@pec.provincia.tn.it;dir.istitutofloriani@scuole.provincia.tn.it;segr.istitutofloriani@scuole.provincia.tn.it;www.g-floriani.it;TNCT702007
"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO";"ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI SERALE";;"A carattere statale/provinciale";"MARIA TERESA DOSSO";;;"Via Balista, 6 38068";ROVERETO;0464/485511;0464/485550;donmilani@pec.provincia.tn.it;dir.donmilani@scuole.provincia.tn.it;segr.donmilani@scuole.provincia.tn.it;http://www.domir.it;TNRC00951N
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE";;"A carattere statale/provinciale";"PAOLO ANDREA BUZZELLI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA PRIMARIA ""B. ZANETEL"" S.MARTINO DI CASTROZZA";;"A carattere statale/provinciale";"MARIA PRODI";;;"Via Laghetto - San Martino Di Castrozza, 28 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;www.scuoleprimiero.it;TNEE81006L
"ISTITUTO COMPRENSIVO ROVERETO SUD";"SCUOLA SECONDARIA DI PRIMO GRADO ""F. HALBHERR"" ROVERETO";;"A carattere statale/provinciale";"GIUSEPPE GAMMINO";;;"Via Livenza, 1 38068";ROVERETO;0464/420532;0464/432707;ic.roveretosud@pec.provincia.tn.it;dir.ic.roveretosud@scuole.provincia.tn.it;segr.ic.roveretosud@scuole.provincia.tn.it;www.icroveretosud.eu;TNMM85501X
"ISTITUTO COMPRENSIVO CLES ""B. Clesio""";"SCUOLA PRIMARIA CLES";;"A carattere statale/provinciale";"MASSIMO GABURRO";;;"Via Dei Campi Neri, 1 38023";CLES;0463/421457;0463/424830;ic.cles@pec.provincia.tn.it;dir.ic.cles@scuole.provincia.tn.it;segr.ic.cles@scuole.provincia.tn.it;www.iccles.it;TNEE83101C
"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO";"LICEO LINGUISTICO";;"A carattere statale/provinciale";"CHIARA MOTTER";;;"Via Mattioli, 8 38122";TRENTO;0461914499;0461915472;linguisticotrento@pec.provincia.tn.it;dir.linguisticotrento@scuole.provincia.tn.it;segr.linguisticotrento@scuole.provincia.tn.it;www.linguisticotrento.it;TNPS11000Q
"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO";"ISTITUTO PROFESSIONALE PER IL SETTORE DEI SERVIZI";;"A carattere statale/provinciale";"MARIA TERESA DOSSO";;;"Via Balista, 6 38068";ROVERETO;0464/485511;0464/485550;donmilani@pec.provincia.tn.it;dir.donmilani@scuole.provincia.tn.it;segr.donmilani@scuole.provincia.tn.it;http://www.domir.it;TNRC009018
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA PRIMARIA FLAVON";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Via Nazionale - Flavon,   38010";CONTÁ;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;www.icbassaanauniatuenno.it;TNEE82906N
"ISTITUTO COMPRENSIVO ROVERETO SUD";"SCUOLA PRIMARIA ""A. ROSMINI"" MARCO";;"A carattere statale/provinciale";"GIUSEPPE GAMMINO";;;"Via II Novembre, 57 38068";ROVERETO;0464/420532;0464/432707;ic.roveretosud@pec.provincia.tn.it;dir.ic.roveretosud@scuole.provincia.tn.it;segr.ic.roveretosud@scuole.provincia.tn.it;www.icroveretosud.eu;TNEE855033
"ISTITUTO COMPRENSIVO RIVA 1";"SCUOLA PRIMARIA ""N. PERNICI"" RIVA DEL GARDA";;"A carattere statale/provinciale";"PAOLA BORTOLOTTI";;;"Viale Pernici, 21 38066";"RIVA DEL GARDA";0464/553088;0464/553088;riva1@pec.provincia.tn.it;dir.riva1@scuole.provincia.tn.it;segr.riva1@scuole.provincia.tn.it;www.riva1.it;TNEE841013
"ISTITUTO COMPRENSIVO RIVA 1";"SCUOLA PRIMARIA NAGO TORBOLE";;"A carattere statale/provinciale";"PAOLA BORTOLOTTI";;;"Via De Bonetti,   38069";NAGO-TORBOLE;0464/553088;0464/553088;riva1@pec.provincia.tn.it;dir.riva1@scuole.provincia.tn.it;segr.riva1@scuole.provincia.tn.it;www.riva1.it;TNEE841035
"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO";;"A carattere statale/provinciale";"MARIA TERESA DOSSO";;;"Via Balista, 6 38068";ROVERETO;0464/485511;0464/485550;donmilani@pec.provincia.tn.it;dir.donmilani@scuole.provincia.tn.it;segr.donmilani@scuole.provincia.tn.it;http://www.domir.it;TNTD00901G
"ISTITUTO COMPRENSIVO CLES ""B. Clesio""";"SCUOLA PRIMARIA ""O.Focherini M.Marchesi"" MIONE RUMO";;"A carattere statale/provinciale";"MASSIMO GABURRO";;;"Via di Ronco - Mione, 17 38020";RUMO;0463/421457;0463/424830;ic.cles@pec.provincia.tn.it;dir.ic.cles@scuole.provincia.tn.it;segr.ic.cles@scuole.provincia.tn.it;www.iccles.it;TNEE83103E
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA PRIMARIA ""MONS. S. WEBER"" DENNO";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Via Colle Verde, 3 38010";DENNO;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;www.icbassaanauniatuenno.it;TNEE82903E
"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE";;"A carattere statale/provinciale";"MARIA TERESA DOSSO";;;"Via Balista, 6 38068";ROVERETO;0464/485511;0464/485550;donmilani@pec.provincia.tn.it;dir.donmilani@scuole.provincia.tn.it;segr.donmilani@scuole.provincia.tn.it;http://www.domir.it;TNTD00950X
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA PRIMARIA ""M. PEZZI"" CAMPODENNO";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Via S Maurizio, 3 38010";CAMPODENNO;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;www.icbassaanauniatuenno.it;TNEE82901C
"ISTITUTO COMPRENSIVO ROVERETO SUD";"SCUOLA PRIMARIA ""D. ALIGHIERI"" ROVERETO";;"A carattere statale/provinciale";"GIUSEPPE GAMMINO";;;"Via Benacense, 32 38068";ROVERETO;0464/420532;0464/432707;ic.roveretosud@pec.provincia.tn.it;dir.ic.roveretosud@scuole.provincia.tn.it;segr.ic.roveretosud@scuole.provincia.tn.it;www.icroveretosud.eu;TNEE855011
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA SECONDARIA DI PRIMO GRADO ""S. PEDROLLI"" GARDOLO TRENTO";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via IV Novembre, 35/1 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;www.trento7.it;TNMM85101L
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" - RIVA DEL GARDA";"ISTITUTO TECNICO PER IL SETTORE ECONOMICO";;"A carattere statale/provinciale";"PAOLO CHINCARINI";;;"Viale Dei Tigli, 43 38066";"RIVA DEL GARDA";0464/578511;0464/578555;floriani@pec.provincia.tn.it;dir.istitutofloriani@scuole.provincia.tn.it;segr.istitutofloriani@scuole.provincia.tn.it;www.g-floriani.it;TNTD00801Q
"ISTITUTO COMPRENSIVO ROVERETO SUD";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"GIUSEPPE GAMMINO";;;"Via Benacense, 32 38068";ROVERETO;0464/420532;0464/432707;ic.roveretosud@pec.provincia.tn.it;dir.ic.roveretosud@scuole.provincia.tn.it;segr.ic.roveretosud@scuole.provincia.tn.it;www.icroveretosud.eu;TNIC85500V
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA SECONDARIA DI PRIMO GRADO ""L. NEGRELLI""  - FIERA DI PRIMIERO";;"A carattere statale/provinciale";"MARIA PRODI";;;"Viale Monte Grappa - Fiera di Primiero, 12 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;www.scuoleprimiero.it;TNMM81002B
"ISTITUTO COMPRENSIVO CLES ""B. Clesio""";"SCUOLA SECONDARIA DI PRIMO GRADO ""V. Inama"" CLES";;"A carattere statale/provinciale";"MASSIMO GABURRO";;;"Via Chini, 31 38023";CLES;0463/421457;0463/424830;ic.cles@pec.provincia.tn.it;dir.ic.cles@scuole.provincia.tn.it;segr.ic.cles@scuole.provincia.tn.it;www.iccles.it;TNMM83101B
"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO";"EDUCAZIONE PER ADULTI RELATIVA AL PRIMO CICLO";;"A carattere statale/provinciale";"MARIA TERESA DOSSO";;;"Via Balista, 6 38068";ROVERETO;0464/485511;0464/485550;donmilani@pec.provincia.tn.it;dir.donmilani@scuole.provincia.tn.it;segr.donmilani@scuole.provincia.tn.it;http://www.domir.it;TNCT70100B
"ISTITUTO COMPRENSIVO CLES ""B. Clesio""";"SCUOLA PRIMARIA VAROLLO LIVO ""Chiara Lubich""";;"A carattere statale/provinciale";"MASSIMO GABURRO";;;"Frazione Livo,  92 38020";LIVO;0463/421457;0463/424830;ic.cles@pec.provincia.tn.it;dir.ic.cles@scuole.provincia.tn.it;segr.ic.cles@scuole.provincia.tn.it;www.iccles.it;TNEE83102D
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA PRIMARIA ""V. Maistrelli"" TUENNO";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Via Maistrelli - Tuenno, 11 38019";"VILLE D'ANAUNIA";0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;www.icbassaanauniatuenno.it;TNEE82907P
"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MARIA TERESA DOSSO";;;"Via Balista, 6 38068";ROVERETO;0464/485511;0464/485550;donmilani@pec.provincia.tn.it;dir.donmilani@scuole.provincia.tn.it;segr.donmilani@scuole.provincia.tn.it;http://www.domir.it;TNIS009009
"ISTITUTO COMPRENSIVO ISERA - ROVERETO";"SCUOLA SECONDARIA DI PRIMO GRADO ""A. DEGASPERI"" ROVERETO";;"A carattere statale/provinciale";"FRANCESCA BORROI";;;"Viale Della Vittoria, 43 38068";ROVERETO;0464/431515;0464/489616;ic.isera-rovereto@pec.provincia.tn.it;dir.ic.isera_rovereto@scuole.provincia.tn.it;segr.ic.isera_rovereto@scuole.provincia.tn.it;www.isera-rovereto.it;TNMM845019
"ISTITUTO COMPRENSIVO RIVA 1";"SCUOLA PRIMARIA S. ALESSANDRO RIVA DEL GARDA";;"A carattere statale/provinciale";"PAOLA BORTOLOTTI";;;"Via S Alessandro, 11 38066";"RIVA DEL GARDA";0464/553088;0464/553088;riva1@pec.provincia.tn.it;dir.riva1@scuole.provincia.tn.it;segr.riva1@scuole.provincia.tn.it;www.riva1.it;TNEE841057
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO LINGUISTICO";;"A carattere statale/provinciale";"PAOLO ANDREA BUZZELLI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO MUSICALE E COREUTICO";;"A carattere statale/provinciale";"PAOLO ANDREA BUZZELLI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA PRIMARIA TASSULLO";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Piazza Pilati - Tassullo, 6 38019";"VILLE D'ANAUNIA";0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;www.icbassaanauniatuenno.it;TNEE82908Q
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA SECONDARIA DI PRIMO GRADO ""V. VIELMETTI"" DENNO";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Via Colle Verde, 3 38010";DENNO;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;www.icbassaanauniatuenno.it;TNMM82901B
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MARIA PRODI";;;"Via Delle Fonti - Transacqua, 10 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;www.scuoleprimiero.it;TNIC810009
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA SECONDARIA DI PRIMO GRADO CANAL SAN BOVO";;"A carattere statale/provinciale";"MARIA PRODI";;;"Localita Lausen, 13/Z 38050";"CANAL SAN BOVO";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;www.scuoleprimiero.it;TNMM81001A
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO DELLE SCIENZE UMANE";;"A carattere statale/provinciale";"PAOLO ANDREA BUZZELLI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO SCIENTIFICO";;"A carattere statale/provinciale";"PAOLO ANDREA BUZZELLI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via IV Novembre, 35/1 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;www.trento7.it;TNIC85100G
"LICEO ""A. Maffei"" - RIVA DEL GARDA";"LICEO CLASSICO";;"A carattere statale/provinciale";"PAOLO ANDREA BUZZELLI";;;"Via Alberti Lutti, 7 38066";"RIVA DEL GARDA";0464/552316;0464/552316;maffei@pec.provincia.tn.it;dir.liceo.maffei@scuole.provincia.tn.it;segr.liceo.maffei@scuole.provincia.tn.it;https://e.liceomaffei.it;TNPC01000Q
"ISTITUTO COMPRENSIVO ROVERETO SUD";"SCUOLA PRIMARIA ""F. GUELLA"" LIZZANA";;"A carattere statale/provinciale";"GIUSEPPE GAMMINO";;;"Via Piave,  18 38068";ROVERETO;0464/420532;0464/432707;ic.roveretosud@pec.provincia.tn.it;dir.ic.roveretosud@scuole.provincia.tn.it;segr.ic.roveretosud@scuole.provincia.tn.it;www.icroveretosud.eu;TNEE855022
"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento";"SETTORE INDUSTRIA E ARTIGIANATO";;"A carattere statale/provinciale";"MARIA RITA MAGISTRO";"DELUCA ENZO";;"Via Asiago, 14 38123";TRENTO;0461/933147;0461/931682;ifp.trento@pec.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;ifp.trento@scuole.provincia.tn.it;https://ifpsandropertinitrento.it;TNFP268STA
"ISTITUTO COMPRENSIVO MORI";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MASSIMILIANO LATINO";;;"Via Giovanni XXIII, 64 38065";MORI;0464/918669;;ic.mori@pec.provincia.tn.it;dir.ic.mori@scuole.provincia.tn.it;segr.ic.mori@scuole.provincia.tn.it;www.icmori.it/;TNIC84900G
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" - RIVA DEL GARDA";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO";;"A carattere statale/provinciale";"PAOLO CHINCARINI";;;"Viale Dei Tigli, 43 38066";"RIVA DEL GARDA";0464/578511;0464/578555;floriani@pec.provincia.tn.it;dir.istitutofloriani@scuole.provincia.tn.it;segr.istitutofloriani@scuole.provincia.tn.it;www.g-floriani.it;TNTD00801Q
"ISTITUTO COMPRENSIVO RIVA 1";"SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" RIVA DEL GARDA";;"A carattere statale/provinciale";"PAOLA BORTOLOTTI";;;"Viale Damiano Chiesa, 10 38066";"RIVA DEL GARDA";0464/553088;0464/553088;riva1@pec.provincia.tn.it;dir.riva1@scuole.provincia.tn.it;segr.riva1@scuole.provincia.tn.it;www.riva1.it;TNMM841012
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA PRIMARIA ""F. LOSS"" CANAL SAN BOVO";;"A carattere statale/provinciale";"MARIA PRODI";;;"Localita Lausen, 14 38050";"CANAL SAN BOVO";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;www.scuoleprimiero.it;TNEE81001B
"ISTITUTO COMPRENSIVO BASSA ANAUNIA - TUENNO";"SCUOLA PRIMARIA VIGO TON";;"A carattere statale/provinciale";"LICIA CAMPI";;;"Piazza Guardi, 7 38010";TON;0461/655783;0461/655783;ic.bassaanaunia@pec.provincia.tn.it;dir.ic.bassaanauniatuenno@scuole.provincia.tn.it;segr.ic.denno@scuole.provincia.tn.it;www.icbassaanauniatuenno.it;TNEE82905L
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""I. CALVINO"" VIGO MEANO";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via Alle Oselere,   38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;www.trento7.it;TNEE85102P
"ISTITUTO COMPRENSIVO CLES ""B. Clesio""";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"MASSIMO GABURRO";;;"Via Chini, 31 38023";CLES;0463/421457;0463/424830;ic.cles@pec.provincia.tn.it;dir.ic.cles@scuole.provincia.tn.it;segr.ic.cles@scuole.provincia.tn.it;www.iccles.it;TNIC83100A
"ISTITUTO COMPRENSIVO ISERA - ROVERETO";"SCUOLA PRIMARIA ""F.lli FILZI"" ROVERETO";;"A carattere statale/provinciale";"FRANCESCA BORROI";;;"Via Unione, 23 38068";ROVERETO;0464/431515;0464/489616;ic.isera-rovereto@pec.provincia.tn.it;dir.ic.isera_rovereto@scuole.provincia.tn.it;segr.ic.isera_rovereto@scuole.provincia.tn.it;www.isera-rovereto.it;TNEE84502B
"ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO";"SCUOLA PRIMARIA ""CARD. J. BERNARDIN"" TONADICO";;"A carattere statale/provinciale";"MARIA PRODI";;;"Via Sorelle Lucian - Tonadico, 8 38054";"PRIMIERO SAN MARTINO DI CASTROZZA";0439/62435;0439/762466;ic.primiero@pec.provincia.tn.it;dir.icprimiero@scuole.provincia.tn.it;segr.icprimiero@scuole.provincia.tn.it;www.scuoleprimiero.it;TNEE81007N
"ISTITUTO COMPRENSIVO TRENTO 7 ""Rita Levi Montalcini""";"SCUOLA PRIMARIA ""S. ANNA"" GARDOLO TRENTO";;"A carattere statale/provinciale";"NICOLA PARZIAN";;;"Via S Anna, 3 38121";TRENTO;0461/990287;0461/994418;ic.trento7@pec.provincia.tn.it;dir.ic.tn7@scuole.provincia.tn.it;segr.ic.tn7@scuole.provincia.tn.it;www.trento7.it;TNEE85104R
"ISTITUTO COMPRENSIVO MORI";"SCUOLA PRIMARIA MORI";;"A carattere statale/provinciale";"MASSIMILIANO LATINO";;;"Via Scuole, 21 38065";MORI;0464/918669;;ic.mori@pec.provincia.tn.it;dir.ic.mori@scuole.provincia.tn.it;segr.ic.mori@scuole.provincia.tn.it;www.icmori.it/;TNEE84901N
"ISTITUTO COMPRENSIVO RIVA 1";;"Istituzione scolastica e formativa";"A carattere statale/provinciale";"PAOLA BORTOLOTTI";;;"Viale Damiano Chiesa, 10 38066";"RIVA DEL GARDA";0464/553088;0464/553088;riva1@pec.provincia.tn.it;dir.riva1@scuole.provincia.tn.it;segr.riva1@scuole.provincia.tn.it;www.riva1.it;TNIC841001
"ISTITUTO COMPRENSIVO MORI";"SCUOLA SECONDARIA DI PRIMO GRADO ""B. MALFATTI"" MORI";;"A carattere statale/provinciale";"MASSIMILIANO LATINO";;;"Via Giovanni XXIII, 64 38065";MORI;0464/918669;;ic.mori@pec.provincia.tn.it;dir.ic.mori@scuole.provincia.tn.it;segr.ic.mori@scuole.provincia.tn.it;www.icmori.it/;TNMM84901L
"Centro Formazione Professionale UPT - Trento";"SETTORE SERVIZI";;Paritaria/equiparata;;"WALTER IORI";;"Via Borsieri, 2 38122";TRENTO;0461/239997;0461/260235;cfp-upt@pec.it;;segreteria.sede@cfp-upt.it;www.cfp-upt.it;TNCF003001
"Centro Formazione Professionale UPT - Cles";"SETTORE SERVIZI";;Paritaria/equiparata;;"WALTER IORI";;"Via D Agostin, 2 38023";CLES;0463/422820;0463/424409;cfp-upt@pec.it;;segreteria.cles@cfp-upt.it;www.cfp-upt.it;TNFP262STA
"Centro Formazione Professionale UPT - Arco";"SETTORE SERVIZI";;Paritaria/equiparata;;"CLAUDIO NICOLUSSI";;"Via Gazzoletti, 10 38062";ARCO;0464/556585;0464/556599;cfp-upt@pec.it;;segreteria.arco@cfp-upt.it;www.cfpupt.it/sede-di-arco;TNFP261STA
"Centro Formazione Professionale UPT - Tione di Trento";"SETTORE SERVIZI";;Paritaria/equiparata;;"PAOLO ZANLUCCHI";;"Via Roma, 15 38079";"TIONE DI TRENTO";0465/321889;0465/324518;cfp-upt@pec.it;;segreteria.tione@cfp-upt.it;www.cfp-upt.it;TNFP263STA
"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""F. e G. Fontana"" - ROVERETO";"ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO";;"A carattere statale/provinciale";"GIUSEPPE SANTOLI";;;"Via Del Teatro, 4 38068";ROVERETO;0464/436100;0464/434116;fontana@pec.provincia.tn.it;dir.fontana@scuole.provincia.tn.it;segr.fontana@scuole.provincia.tn.it;www.fgfontana.eu;TNTD020009
"ISTITUTO COMPRENSIVO ROVERETO EST";"SCUOLA PRIMARIA MOSCHERI TRAMBILENO";;"A carattere statale/provinciale";"MICHELE ROSA";;;"Frazione Moscheri,   38068";TRAMBILENO;0464/433709;0464/450456;ic.roveretoest@pec.provincia.tn.it;dir.ic.roveretoest@scuole.provincia.tn.it;segr.ic.roveretoest@scuole.provincia.tn.it;www.roveretoest.it;TNEE85305D
"ISTITUTO COMPRENSIVO ROVERETO EST";"SCUOLA PRIMARIA ""N. VALDUGA"" TERRAGNOLO";;"A carattere statale/provinciale";"MICHELE ROSA";;;"Frazione Piazza di Terragnolo, 18 38060";TERRAGNOLO;0464/433709;0464/450456;ic.roveretoest@pec.provincia.tn.it;dir.ic.roveretoest@scuole.provincia.tn.it;segr.ic.roveretoest@scuole.provincia.tn.it;www.roveretoest.it;TNEE85304C
"ISTITUTO COMPRENSIVO ROVERETO EST";"SCUOLA PRIMARIA ""F. CAVALLIN"" VALLARSA RAOSSI";;"A carattere statale/provinciale";"MICHELE ROSA";;;"Frazione Raossi,   38060";VALLARSA;0464/433709;0464/450456;ic.roveretoest@pec.provincia.tn.it;dir.ic.roveretoest@scuole.provincia.tn.it;segr.ic.roveretoest@scuole.provincia.tn.it;www.roveretoest.it;TNEE85306E
"ISTITUTO COMPRENSIVO ROVERETO EST";"SCUOLA SECONDARIA DI PRIMO GRADO ""D. CHIESA"" ROVERETO";;"A carattere statale/provinciale";"MICHELE ROSA";;;"Corso Rosmini, 86 38068";ROVERETO;0464/433709;0464/450456;ic.roveretoest@pec.provincia.tn.it;dir.ic.roveretoest@scuole.provincia.tn.it;segr.ic.roveretoest@scuole.provincia.tn.it;www.roveretoest.it;TNMM853018
"ISTITUTO COMPRENSIVO ROVERETO EST";"SCUOLA PRIMARIA ""REGINA ELENA"" ROVERETO";;"A carattere statale/provinciale";"MICHELE ROSA";;;"Via Dante, 41 38068";ROVERETO;0464/433709;0464/450456;ic.roveretoest@pec.provincia.tn.it;dir.ic.roveretoest@scuole.provincia.tn.it;segr.ic.roveretoest@scuole.provincia.tn.it;www.roveretoest.it;TNEE85302A
